index,cycle_time
0,0.042940378189086914
1,0.030539751052856445
2,0.022728681564331055
3,0.018401145935058594
4,0.015181779861450195
5,0.013543844223022461
6,0.01273488998413086
7,0.01435399055480957
8,0.014639139175415039
9,0.015465497970581055
10,0.014478921890258789
11,0.015303850173950195
12,0.015733957290649414
13,0.015123605728149414
14,0.013839244842529297
15,0.015409708023071289
16,0.015677452087402344
17,0.015753984451293945
18,0.013956069946289062
19,0.015781164169311523
20,0.015642404556274414
21,0.015652179718017578
22,0.014616966247558594
23,0.027559518814086914
24,0.022584199905395508
25,0.020479202270507812
26,0.018861055374145508
27,0.01836848258972168
28,0.016840219497680664
29,0.017556428909301758
30,0.01837301254272461
31,0.019113540649414062
32,0.017822265625
33,0.024015188217163086
34,0.020964384078979492
35,0.020636558532714844
36,0.020730018615722656
37,0.01962876319885254
38,0.01972508430480957
39,0.021282196044921875
40,0.020734786987304688
41,0.01930689811706543
42,0.020073890686035156
43,0.02110123634338379
44,0.020933866500854492
45,0.020451068878173828
46,0.021543264389038086
47,0.022600173950195312
48,0.022784948348999023
49,0.02307915687561035
50,0.0219576358795166
51,0.022545814514160156
52,0.023514747619628906
53,0.023931503295898438
54,0.023951053619384766
55,0.02340412139892578
56,0.0237734317779541
57,0.025103092193603516
58,0.025191068649291992
59,0.025887489318847656
60,0.0260465145111084
61,0.025623321533203125
62,0.026049375534057617
63,0.026180744171142578
64,0.025901317596435547
65,0.026001930236816406
66,0.025675058364868164
67,0.027637243270874023
68,0.027962684631347656
69,0.028373003005981445
70,0.02875208854675293
71,0.02761244773864746
72,0.02908635139465332
73,0.03904867172241211
74,0.032379865646362305
75,0.03133583068847656
76,0.02937936782836914
77,0.02915644645690918
78,0.029420137405395508
79,0.030103683471679688
80,0.031038761138916016
81,0.030890226364135742
82,0.031301021575927734
83,0.03193807601928711
84,0.03047919273376465
85,0.0313410758972168
86,0.03224372863769531
87,0.03277730941772461
88,0.03343820571899414
89,0.03358101844787598
90,0.03361964225769043
91,0.03338956832885742
92,0.03495955467224121
93,0.03416848182678223
94,0.0325779914855957
95,0.03428483009338379
96,0.034418582916259766
97,0.03534555435180664
98,0.03531765937805176
99,0.03571033477783203
100,0.03582286834716797
101,0.037052154541015625
102,0.039669036865234375
103,0.04002022743225098
104,0.041045427322387695
105,0.040407657623291016
106,0.040293216705322266
107,0.04008674621582031
108,0.04084420204162598
109,0.04115104675292969
110,0.040505170822143555
111,0.03991293907165527
112,0.04025888442993164
113,0.04074430465698242
114,0.046063899993896484
115,0.04976224899291992
116,0.04595017433166504
117,0.04465746879577637
118,0.0476229190826416
119,0.04409074783325195
120,0.044042110443115234
121,0.044214487075805664
122,0.045485734939575195
123,0.04653215408325195
124,0.046674489974975586
125,0.0475163459777832
126,0.04822945594787598
127,0.0476374626159668
128,0.04707908630371094
129,0.04639577865600586
130,0.04890704154968262
131,0.04889488220214844
132,0.04837608337402344
133,0.04940319061279297
134,0.05106186866760254
135,0.051863670349121094
136,0.056596994400024414
137,0.05441594123840332
138,0.05382657051086426
139,0.05377984046936035
140,0.05252575874328613
141,0.05362439155578613
142,0.05411243438720703
143,0.05389904975891113
144,0.05457568168640137
145,0.05696702003479004
146,0.05539369583129883
147,0.056668758392333984
148,0.05635476112365723
149,0.05845069885253906
150,0.05745053291320801
151,0.057073354721069336
152,0.05899405479431152
153,0.05842733383178711
154,0.05908393859863281
155,0.05993962287902832
156,0.05871152877807617
157,0.05943441390991211
158,0.06190848350524902
159,0.06365728378295898
160,0.06118440628051758
161,0.06292557716369629
162,0.06405758857727051
163,0.06428384780883789
164,0.06446981430053711
165,0.0626685619354248
166,0.06335616111755371
167,0.0650935173034668
168,0.0638580322265625
169,0.06503748893737793
170,0.06627011299133301
171,0.06826138496398926
172,0.07050275802612305
173,0.06990385055541992
174,0.06989860534667969
175,0.06856846809387207
176,0.07591795921325684
177,0.07300281524658203
178,0.07207322120666504
179,0.07236480712890625
180,0.0721578598022461
181,0.07256817817687988
182,0.07457327842712402
183,0.07282662391662598
184,0.074188232421875
185,0.07457661628723145
186,0.07396793365478516
187,0.07409358024597168
188,0.07551956176757812
189,0.07498550415039062
190,0.08610081672668457
191,0.08130645751953125
192,0.07920002937316895
193,0.07900047302246094
194,0.07980084419250488
195,0.08405351638793945
196,0.10737180709838867
197,0.08446717262268066
198,0.08351922035217285
199,0.08243536949157715
200,0.0838172435760498
201,0.08318281173706055
202,0.08920931816101074
203,0.08654570579528809
204,0.08449530601501465
205,0.08837389945983887
206,0.08693742752075195
207,0.08794856071472168
208,0.08813643455505371
209,0.08742022514343262
210,0.08547353744506836
211,0.08581233024597168
212,0.08651328086853027
213,0.09589695930480957
214,0.09448981285095215
215,0.09052348136901855
216,0.09067893028259277
217,0.0899050235748291
218,0.09143686294555664
219,0.09173440933227539
220,0.09345436096191406
221,0.09128379821777344
222,0.08988404273986816
223,0.08919930458068848
224,0.09205865859985352
225,0.09322118759155273
226,0.0926051139831543
227,0.0955810546875
228,0.0939188003540039
229,0.09598803520202637
230,0.09552550315856934
231,0.09637093544006348
232,0.09653306007385254
233,0.09726166725158691
234,0.10884571075439453
235,0.10183429718017578
236,0.10034394264221191
237,0.10109972953796387
238,0.11241412162780762
239,0.12284255027770996
240,0.11596322059631348
241,0.10986542701721191
242,0.10917091369628906
243,0.10825490951538086
244,0.1065669059753418
245,0.10502290725708008
246,0.1066446304321289
247,0.11056828498840332
248,0.10738730430603027
249,0.10759377479553223
250,0.11283540725708008
251,0.11396431922912598
252,0.11855316162109375
253,0.13008975982666016
254,0.12610125541687012
255,0.13161706924438477
256,0.13066434860229492
257,0.131364107131958
258,0.1316511631011963
259,0.13099288940429688
260,0.14049005508422852
261,0.13505125045776367
262,0.13291382789611816
263,0.1351325511932373
264,0.13098907470703125
265,0.13121438026428223
266,0.1332094669342041
267,0.13544249534606934
268,0.1353452205657959
269,0.13324594497680664
270,0.13176965713500977
271,0.13005542755126953
272,0.1282203197479248
273,0.13101983070373535
274,0.12929534912109375
275,0.13505339622497559
276,0.15366506576538086
277,0.1465754508972168
278,0.14430594444274902
279,0.15712237358093262
280,0.1483631134033203
281,0.14975190162658691
282,0.14703750610351562
283,0.14994072914123535
284,0.156449556350708
285,0.1515674591064453
286,0.1609029769897461
287,0.16721796989440918
288,0.16118431091308594
289,0.1591172218322754
290,0.1553966999053955
291,0.14859557151794434
292,0.16698431968688965
293,0.15999841690063477
294,0.16023683547973633
295,0.16036033630371094
296,0.15720868110656738
297,0.16954445838928223
298,0.21845459938049316
299,0.309185266494751
300,0.25857043266296387
301,0.25754714012145996
302,0.2844076156616211
303,0.25700974464416504
304,0.2509958744049072
305,0.24434328079223633
306,0.2499239444732666
307,0.23032498359680176
308,0.22750282287597656
309,0.23967432975769043
310,0.24809622764587402
311,0.2415609359741211
312,0.23148250579833984
313,0.2226409912109375
314,0.22118616104125977
315,0.22802162170410156
316,0.22321462631225586
317,0.21294188499450684
318,0.21143436431884766
319,0.22101306915283203
